row,lambda_exog,lambda0,gamma,lambda_backbone,crossover_rank,p1,p2,p5,p10,p20,p40,spike1,spike2,spike5,spike10,spike20,spike40,median_spike,max_spike,p40_over_lambda
163408,10000.0,100.0,-1.0,1.0,0.01,0.447209453919515,0.6240817464886116,0.26152870811615014,0.6671234803863143,0.09369211045568958,0.30657943250075737,22359.886855937788,16022.541877750598,38235.72006041799,14988.728729393924,106731.57280002639,32616.974136198114,32172.158154115008,285704.0143105474,3.065794325007574e-05
163658,10000.0,100.0,2.0,10.0,10.0,0.447209453919515,4.990473847364765,32.585415446614526,625.4405943867098,697.2797290893724,6624.094841738789,22359.886855937788,2002.8177347188248,305.8857604833439,14.988728729393925,13.341446600003298,0.5096402208780956,7.688438638558493,22359.886855937788,0.6624094841738789
163908,100.0,100.0,4.0,0.1,1.0,0.4452382179902331,16.647122010975483,89.09842429113536,99.8503370384592,99.9666575044281,99.99968147587653,223.59886855937788,5.007044336797062,0.12235430419333757,0.0014988728729393925,0.00033353616500008244,3.1852513804880977e-06,0.00020084932360986548,223.59886855937788,0.9999968147587652
164158,10000.0,10000.0,1.0,10.0,1.0,44.52382179902331,243.56765412906233,613.7119943607418,4001.8042167295716,2726.0663289225513,8306.640716246799,223.59886855937788,40.056354694376495,15.294288024167194,1.4988728729393923,2.66828932000066,0.20385608835123822,1.2601727434864896,223.59886855937788,0.8306640716246798
164408,100.0,10000.0,4.0,10.0,0.31622776601683794,30.90245662637438,95.23170624559474,99.87779521861661,99.99850114959293,99.99966646494745,99.99999681474871,2.235988685593779,0.05007044336797062,0.0012235430419333757,1.4988728729393924e-05,3.3353616500008245e-06,3.1852513804880976e-08,2.0084932360986547e-06,2.235988685593779,0.9999999681474872
164658,1000.0,100.0,4.0,0.1,1.7782794100389228,0.44702952967085,19.580797307649004,449.7326928875178,985.2326155895765,996.6757260059928,999.9681485007453,2235.988685593779,50.07044336797062,1.2235430419333757,0.014988728729393924,0.0033353616500008247,3.185251380488097e-05,0.002008493236098655,2235.988685593779,0.9999681485007453
164908,100.0,100.0,0.5,10.0,1.0,0.4452382179902331,1.734658332709172,2.840984337486693,17.422051385463895,7.7321863803290345,43.6814917034417,223.59886855937788,56.64824006801443,34.1990676894988,4.739852201528638,11.932952606316329,1.2892991081648641,4.958970839163522,223.59886855937788,0.436814917034417
164921,1000.0,100.0,-1.0,10.0,0.1,0.44702952967085,0.623731413037982,0.26146716506324574,0.6667231723714283,0.09368421073141175,0.30649486398143994,2235.988685593779,1602.2541877750598,3823.572006041799,1498.8728729393924,10673.157280002639,3261.697413619812,3217.2158154115004,28570.401431054743,0.0003064948639814399
165171,100.0,10000.0,4.0,10.0,0.31622776601683794,30.90245662637438,95.23170624559474,99.87779521861661,99.99850114959293,99.99966646494745,99.99999681474871,2.235988685593779,0.05007044336797062,0.0012235430419333757,1.4988728729393924e-05,3.3353616500008245e-06,3.1852513804880976e-08,2.0084932360986547e-06,2.235988685593779,0.9999999681474872
165421,10000.0,10000.0,4.0,0.1,1.0,44.52382179902331,1664.7122010975481,8909.842429113536,9985.03370384592,9996.66575044281,9999.968147587651,223.59886855937788,5.007044336797062,0.12235430419333757,0.0014988728729393925,0.0003335361650000825,3.1852513804880973e-06,0.0002008493236098655,223.59886855937788,0.9999968147587651
165671,10000.0,100.0,-1.0,10.0,0.01,0.447209453919515,0.6240817464886116,0.26152870811615014,0.6671234803863143,0.09369211045568958,0.30657943250075737,22359.886855937788,16022.541877750598,38235.72006041799,14988.728729393924,106731.57280002639,32616.974136198114,32172.158154115008,285704.0143105474,3.065794325007574e-05
165921,1000.0,100.0,3.0,10.0,2.154434690031884,0.44702952967085,9.887198266422178,140.49452254592268,869.6504527442223,937.4643473519828,998.7275207143653,2235.988685593779,100.14088673594124,6.117715209666878,0.14988728729393924,0.06670723300001649,0.001274100552195239,0.03651027648467417,2235.988685593779,0.9987275207143652
166171,10000.0,100.0,4.0,0.1,3.1622776601683795,0.447209453919515,19.932054270790267,755.547774660386,8696.504527442223,9677.22940175138,9996.81576287908,22359.886855937788,500.7044336797062,12.235430419333756,0.14988728729393924,0.033353616500008246,0.0003185251380488097,0.02008493236098655,22359.886855937788,0.999681576287908
166421,100.0,10000.0,4.0,0.1,0.31622776601683794,30.90245662637438,95.23170624559474,99.87779521861661,99.99850114959293,99.99966646494745,99.99999681474871,2.235988685593779,0.05007044336797062,0.0012235430419333757,1.4988728729393924e-05,3.3353616500008245e-06,3.1852513804880976e-08,2.0084932360986547e-06,2.235988685593779,0.9999999681474872
166671,100.0,100.0,1.0,10.0,1.0,0.4452382179902331,2.4356765412906234,6.137119943607417,40.01804216729572,27.260663289225512,83.066407162468,223.59886855937788,40.056354694376495,15.294288024167196,1.4988728729393925,2.66828932000066,0.20385608835123825,1.2601727434864896,223.59886855937788,0.8306640716246799
166921,100.0,10000.0,4.0,0.1,0.31622776601683794,30.90245662637438,95.23170624559474,99.87779521861661,99.99850114959293,99.99966646494745,99.99999681474871,2.235988685593779,0.05007044336797062,0.0012235430419333757,1.4988728729393924e-05,3.3353616500008245e-06,3.1852513804880976e-08,2.0084932360986547e-06,2.235988685593779,0.9999999681474872
167171,100.0,100.0,1.0,1.0,1.0,0.4452382179902331,2.4356765412906234,6.137119943607417,40.01804216729572,27.260663289225512,83.066407162468,223.59886855937788,40.056354694376495,15.294288024167196,1.4988728729393925,2.66828932000066,0.20385608835123825,1.2601727434864896,223.59886855937788,0.8306640716246799
167421,100.0,100.0,-1.0,10.0,1.0,0.4452382179902331,0.6202495906554402,0.2608533238514828,0.6627463571877519,0.09360528669477317,0.3056517377912398,223.59886855937788,160.22541877750598,382.35720060417987,149.88728729393924,1067.3157280002638,326.1697413619812,321.72158154115004,2857.0401431054743,0.003056517377912398
167671,1000.0,1000.0,0.5,10.0,1.0,4.452382179902331,17.34658332709172,28.409843374866927,174.22051385463894,77.32186380329034,436.814917034417,223.59886855937788,56.64824006801443,34.1990676894988,4.739852201528638,11.932952606316329,1.2892991081648641,4.958970839163522,223.59886855937788,0.436814917034417
167684,1000.0,1000.0,0.0,10.0,nan,4.452382179902331,12.328524192272376,12.907982586102069,62.544059438670985,18.393921365216514,109.23895527581989,223.59886855937788,80.11270938875299,76.47144012083598,14.988728729393925,53.36578640001319,8.15424353404953,18.695080120811,223.59886855937788,0.1092389552758199
167934,10000.0,100.0,2.0,0.1,10.0,0.447209453919515,4.990473847364765,32.585415446614526,625.4405943867098,697.2797290893724,6624.094841738789,22359.886855937788,2002.8177347188248,305.8857604833439,14.988728729393925,13.341446600003298,0.5096402208780956,7.688438638558493,22359.886855937788,0.6624094841738789
168184,100.0,100.0,3.0,10.0,1.0,0.4452382179902331,9.079280452839132,62.04353327947082,98.52326155895766,99.33734803788332,99.98726061760345,223.59886855937788,10.014088673594124,0.6117715209666879,0.014988728729393924,0.006670723300001649,0.0001274100552195239,0.003651027648467417,223.59886855937788,0.9998726061760346
168434,10000.0,100.0,4.0,10.0,3.1622776601683795,0.447209453919515,19.932054270790267,755.547774660386,8696.504527442223,9677.22940175138,9996.81576287908,22359.886855937788,500.7044336797062,12.235430419333756,0.14988728729393924,0.033353616500008246,0.0003185251380488097,0.02008493236098655,22359.886855937788,0.999681576287908
168684,10000.0,10000.0,4.0,0.1,1.0,44.52382179902331,1664.7122010975481,8909.842429113536,9985.03370384592,9996.66575044281,9999.968147587651,223.59886855937788,5.007044336797062,0.12235430419333757,0.0014988728729393925,0.0003335361650000825,3.1852513804880973e-06,0.0002008493236098655,223.59886855937788,0.9999968147587651
168934,1000.0,10000.0,0.5,0.1,0.010000000000000002,42.80842652051684,150.0414713095952,226.24911616350428,678.432854229225,455.93496596168103,885.7945833650211,22.359886855937788,5.664824006801442,3.4199067689498794,0.4739852201528638,1.193295260631633,0.12892991081648641,0.49589708391635223,22.359886855937788,0.8857945833650211
169184,10000.0,10000.0,4.0,10.0,1.0,44.52382179902331,1664.7122010975481,8909.842429113536,9985.03370384592,9996.66575044281,9999.968147587651,223.59886855937788,5.007044336797062,0.12235430419333757,0.0014988728729393925,0.0003335361650000825,3.1852513804880973e-06,0.0002008493236098655,223.59886855937788,0.9999968147587651
169434,10000.0,100.0,-1.0,10.0,0.01,0.447209453919515,0.6240817464886116,0.26152870811615014,0.6671234803863143,0.09369211045568958,0.30657943250075737,22359.886855937788,16022.541877750598,38235.72006041799,14988.728729393924,106731.57280002639,32616.974136198114,32172.158154115008,285704.0143105474,3.065794325007574e-05
169684,10000.0,10000.0,-1.0,10.0,1.0,44.52382179902331,62.02495906554402,26.085332385148277,66.27463571877519,9.360528669477315,30.565173779123974,223.59886855937788,160.22541877750598,382.35720060417987,149.88728729393924,1067.315728000264,326.16974136198115,321.72158154115004,2857.040143105474,0.0030565173779123975
169934,1000.0,100.0,-1.0,1.0,0.1,0.44702952967085,0.623731413037982,0.26146716506324574,0.6667231723714283,0.09368421073141175,0.30649486398143994,2235.988685593779,1602.2541877750598,3823.572006041799,1498.8728729393924,10673.157280002639,3261.697413619812,3217.2158154115004,28570.401431054743,0.0003064948639814399
170184,10000.0,10000.0,4.0,0.1,1.0,44.52382179902331,1664.7122010975481,8909.842429113536,9985.03370384592,9996.66575044281,9999.968147587651,223.59886855937788,5.007044336797062,0.12235430419333757,0.0014988728729393925,0.0003335361650000825,3.1852513804880973e-06,0.0002008493236098655,223.59886855937788,0.9999968147587651
170434,10000.0,10000.0,-0.5,10.0,1.0,44.52382179902331,87.4917581722429,58.14111062697643,206.6178797121441,41.72594321506749,190.2154528196182,223.59886855937788,113.29648013602886,170.99533844749396,47.39852201528638,238.65905212632657,51.57196432659455,72.08928253157609,560.3116708004898,0.01902154528196182
170448,10000.0,10000.0,-0.5,10.0,1.0,44.52382179902331,87.4917581722429,58.14111062697643,206.6178797121441,41.72594321506749,190.2154528196182,223.59886855937788,113.29648013602886,170.99533844749396,47.39852201528638,238.65905212632657,51.57196432659455,72.08928253157609,560.3116708004898,0.01902154528196182
170698,100.0,100.0,0.0,0.1,nan,0.4452382179902331,1.2328524192272377,1.290798258610207,6.2544059438670985,1.8393921365216512,10.92389552758199,223.59886855937788,80.11270938875299,76.47144012083598,14.988728729393925,53.36578640001319,8.15424353404953,18.695080120811,223.59886855937788,0.10923895527581991
170948,10000.0,100.0,3.0,10.0,4.641588833612778,0.447209453919515,9.975969213383378,160.83078209263562,4001.8042167295716,5998.539967368428,9874.192854318308,22359.886855937788,1001.4088673594124,61.17715209666878,1.4988728729393923,0.667072330000165,0.012741005521952389,0.36510276484674176,22359.886855937788,0.9874192854318308
171198,10000.0,100.0,1.0,10.0,100.0,0.447209453919515,2.495859699810312,6.534116441228023,66.27463571877519,37.337265714062355,467.604176111926,22359.886855937788,4005.6354694376496,1529.4288024167195,149.88728729393924,266.828932000066,20.385608835123822,126.01727434864895,22359.886855937788,0.0467604176111926
171448,10000.0,100.0,2.0,10.0,10.0,0.447209453919515,4.990473847364765,32.585415446614526,625.4405943867098,697.2797290893724,6624.094841738789,22359.886855937788,2002.8177347188248,305.8857604833439,14.988728729393925,13.341446600003298,0.5096402208780956,7.688438638558493,22359.886855937788,0.6624094841738789
171698,1000.0,10000.0,4.0,0.1,0.5623413251903491,42.80842652051684,666.3537319923911,987.9124657647429,999.8501351755382,999.9666474959266,999.9996814749633,22.359886855937788,0.5007044336797062,0.012235430419333757,0.00014988728729393923,3.335361650000825e-05,3.1852513804880977e-07,2.0084932360986552e-05,22.359886855937788,0.9999996814749633
171948,1000.0,10000.0,-1.0,10.0,10.0,42.80842652051684,58.74563312468951,25.486979682292766,62.544059438670985,9.28232990579485,29.746877156418996,22.359886855937788,16.022541877750598,38.23572006041799,14.988728729393925,106.73157280002638,32.61697413619812,32.17215815411501,285.7040143105474,0.029746877156418997
172198,1000.0,100.0,-1.0,10.0,0.1,0.44702952967085,0.623731413037982,0.26146716506324574,0.6667231723714283,0.09368421073141175,0.30649486398143994,2235.988685593779,1602.2541877750598,3823.572006041799,1498.8728729393924,10673.157280002639,3261.697413619812,3217.2158154115004,28570.401431054743,0.0003064948639814399
172448,10000.0,100.0,2.0,10.0,10.0,0.447209453919515,4.990473847364765,32.585415446614526,625.4405943867098,697.2797290893724,6624.094841738789,22359.886855937788,2002.8177347188248,305.8857604833439,14.988728729393925,13.341446600003298,0.5096402208780956,7.688438638558493,22359.886855937788,0.6624094841738789
172698,10000.0,100.0,4.0,10.0,3.1622776601683795,0.447209453919515,19.932054270790267,755.547774660386,8696.504527442223,9677.22940175138,9996.81576287908,22359.886855937788,500.7044336797062,12.235430419333756,0.14988728729393924,0.033353616500008246,0.0003185251380488097,0.02008493236098655,22359.886855937788,0.999681576287908
172948,1000.0,100.0,0.0,10.0,nan,0.44702952967085,1.2466852293362563,1.3059699522719155,6.627463571877519,1.8703549827516486,12.114980565752708,2235.988685593779,801.1270938875299,764.7144012083597,149.88728729393924,533.657864000132,81.54243534049529,186.95080120810997,2235.988685593779,0.012114980565752708
173198,10000.0,10000.0,1.0,10.0,1.0,44.52382179902331,243.56765412906233,613.7119943607418,4001.8042167295716,2726.0663289225513,8306.640716246799,223.59886855937788,40.056354694376495,15.294288024167194,1.4988728729393923,2.66828932000066,0.20385608835123822,1.2601727434864896,223.59886855937788,0.8306640716246798
173211,10000.0,10000.0,0.5,10.0,1.0,44.52382179902331,173.46583327091722,284.0984337486693,1742.2051385463894,773.2186380329034,4368.14917034417,223.59886855937788,56.64824006801443,34.19906768949879,4.739852201528638,11.932952606316329,1.289299108164864,4.9589708391635225,223.59886855937788,0.436814917034417
173461,10000.0,100.0,2.0,10.0,10.0,0.447209453919515,4.990473847364765,32.585415446614526,625.4405943867098,697.2797290893724,6624.094841738789,22359.886855937788,2002.8177347188248,305.8857604833439,14.988728729393925,13.341446600003298,0.5096402208780956,7.688438638558493,22359.886855937788,0.6624094841738789
173711,1000.0,100.0,2.0,10.0,3.1622776601683795,0.44702952967085,4.968159723312913,31.657014183541463,400.18042167295715,428.4224611853572,951.5073579906511,2235.988685593779,200.28177347188247,30.588576048334392,1.4988728729393925,1.33414466000033,0.050964022087809556,0.7688438638558492,2235.988685593779,0.9515073579906511
173961,1000.0,100.0,-1.0,10.0,0.1,0.44702952967085,0.623731413037982,0.26146716506324574,0.6667231723714283,0.09368421073141175,0.30649486398143994,2235.988685593779,1602.2541877750598,3823.572006041799,1498.8728729393924,10673.157280002639,3261.697413619812,3217.2158154115004,28570.401431054743,0.0003064948639814399
174211,10000.0,10000.0,-0.5,10.0,1.0,44.52382179902331,87.4917581722429,58.14111062697643,206.6178797121441,41.72594321506749,190.2154528196182,223.59886855937788,113.29648013602886,170.99533844749396,47.39852201528638,238.65905212632657,51.57196432659455,72.08928253157609,560.3116708004898,0.01902154528196182
174461,1000.0,100.0,-1.0,10.0,0.1,0.44702952967085,0.623731413037982,0.26146716506324574,0.6667231723714283,0.09368421073141175,0.30649486398143994,2235.988685593779,1602.2541877750598,3823.572006041799,1498.8728729393924,10673.157280002639,3261.697413619812,3217.2158154115004,28570.401431054743,0.0003064948639814399
174711,10000.0,10000.0,-1.0,1.0,1.0,44.52382179902331,62.02495906554402,26.085332385148277,66.27463571877519,9.360528669477315,30.565173779123974,223.59886855937788,160.22541877750598,382.35720060417987,149.88728729393924,1067.315728000264,326.16974136198115,321.72158154115004,2857.040143105474,0.0030565173779123975
174961,100.0,10000.0,4.0,10.0,0.31622776601683794,30.90245662637438,95.23170624559474,99.87779521861661,99.99850114959293,99.99966646494745,99.99999681474871,2.235988685593779,0.05007044336797062,0.0012235430419333757,1.4988728729393924e-05,3.3353616500008245e-06,3.1852513804880976e-08,2.0084932360986547e-06,2.235988685593779,0.9999999681474872
175211,100.0,100.0,-1.0,10.0,1.0,0.4452382179902331,0.6202495906554402,0.2608533238514828,0.6627463571877519,0.09360528669477317,0.3056517377912398,223.59886855937788,160.22541877750598,382.35720060417987,149.88728729393924,1067.3157280002638,326.1697413619812,321.72158154115004,2857.0401431054743,0.003056517377912398
175461,1000.0,100.0,-1.0,10.0,0.1,0.44702952967085,0.623731413037982,0.26146716506324574,0.6667231723714283,0.09368421073141175,0.30649486398143994,2235.988685593779,1602.2541877750598,3823.572006041799,1498.8728729393924,10673.157280002639,3261.697413619812,3217.2158154115004,28570.401431054743,0.0003064948639814399
175711,10000.0,10000.0,1.0,0.1,1.0,44.52382179902331,243.56765412906233,613.7119943607418,4001.8042167295716,2726.0663289225513,8306.640716246799,223.59886855937788,40.056354694376495,15.294288024167194,1.4988728729393923,2.66828932000066,0.20385608835123822,1.2601727434864896,223.59886855937788,0.8306640716246798
175961,10000.0,1000.0,0.5,0.1,100.0,4.470295296708501,17.621691858663294,29.15531142282814,206.6178797121441,83.10512246803673,719.7874051189076,2235.988685593779,566.4824006801443,341.9906768949879,47.39852201528638,119.32952606316329,12.892991081648638,49.58970839163523,2235.988685593779,0.07197874051189077
175974,10000.0,100.0,4.0,0.1,3.1622776601683795,0.447209453919515,19.932054270790267,755.547774660386,8696.504527442223,9677.22940175138,9996.81576287908,22359.886855937788,500.7044336797062,12.235430419333756,0.14988728729393924,0.033353616500008246,0.0003185251380488097,0.02008493236098655,22359.886855937788,0.999681576287908
176224,100.0,1000.0,4.0,0.1,0.5623413251903491,4.280842652051684,66.6353731992391,98.79124657647431,99.9850135175538,99.99666474959267,99.99996814749635,22.359886855937788,0.5007044336797062,0.012235430419333757,0.00014988728729393923,3.335361650000825e-05,3.1852513804880977e-07,2.008493236098655e-05,22.359886855937788,0.9999996814749634
176474,100.0,100.0,-1.0,10.0,1.0,0.4452382179902331,0.6202495906554402,0.2608533238514828,0.6627463571877519,0.09360528669477317,0.3056517377912398,223.59886855937788,160.22541877750598,382.35720060417987,149.88728729393924,1067.3157280002638,326.1697413619812,321.72158154115004,2857.0401431054743,0.003056517377912398
176724,10000.0,100.0,4.0,10.0,3.1622776601683795,0.447209453919515,19.932054270790267,755.547774660386,8696.504527442223,9677.22940175138,9996.81576287908,22359.886855937788,500.7044336797062,12.235430419333756,0.14988728729393924,0.033353616500008246,0.0003185251380488097,0.02008493236098655,22359.886855937788,0.999681576287908
176974,1000.0,100.0,-1.0,1.0,0.1,0.44702952967085,0.623731413037982,0.26146716506324574,0.6667231723714283,0.09368421073141175,0.30649486398143994,2235.988685593779,1602.2541877750598,3823.572006041799,1498.8728729393924,10673.157280002639,3261.697413619812,3217.2158154115004,28570.401431054743,0.0003064948639814399
177224,100.0,100.0,2.0,10.0,1.0,0.4452382179902331,4.755523902473238,24.637474318122486,86.96504527442224,88.22897801270616,99.49294394074228,223.59886855937788,20.028177347188247,3.058857604833439,0.14988728729393924,0.13341446600003298,0.005096402208780956,0.07688438638558492,223.59886855937788,0.9949294394074228
177474,10000.0,10000.0,0.5,0.1,1.0,44.52382179902331,173.46583327091722,284.0984337486693,1742.2051385463894,773.2186380329034,4368.14917034417,223.59886855937788,56.64824006801443,34.19906768949879,4.739852201528638,11.932952606316329,1.289299108164864,4.9589708391635225,223.59886855937788,0.436814917034417
177724,100.0,1000.0,4.0,0.1,0.5623413251903491,4.280842652051684,66.6353731992391,98.79124657647431,99.9850135175538,99.99666474959267,99.99996814749635,22.359886855937788,0.5007044336797062,0.012235430419333757,0.00014988728729393923,3.335361650000825e-05,3.1852513804880977e-07,2.008493236098655e-05,22.359886855937788,0.9999996814749634
177974,10000.0,10000.0,4.0,10.0,1.0,44.52382179902331,1664.7122010975481,8909.842429113536,9985.03370384592,9996.66575044281,9999.968147587651,223.59886855937788,5.007044336797062,0.12235430419333757,0.0014988728729393925,0.0003335361650000825,3.1852513804880973e-06,0.0002008493236098655,223.59886855937788,0.9999968147587651
178224,10000.0,10000.0,2.0,0.1,1.0,44.52382179902331,475.55239024732384,2463.7474318122486,8696.504527442223,8822.897801270616,9949.294394074228,223.59886855937788,20.028177347188247,3.058857604833439,0.14988728729393924,0.13341446600003298,0.005096402208780955,0.07688438638558492,223.59886855937788,0.9949294394074228
178474,10000.0,100.0,-1.0,10.0,0.01,0.447209453919515,0.6240817464886116,0.26152870811615014,0.6671234803863143,0.09369211045568958,0.30657943250075737,22359.886855937788,16022.541877750598,38235.72006041799,14988.728729393924,106731.57280002639,32616.974136198114,32172.158154115008,285704.0143105474,3.065794325007574e-05
178724,10000.0,100.0,2.0,10.0,10.0,0.447209453919515,4.990473847364765,32.585415446614526,625.4405943867098,697.2797290893724,6624.094841738789,22359.886855937788,2002.8177347188248,305.8857604833439,14.988728729393925,13.341446600003298,0.5096402208780956,7.688438638558493,22359.886855937788,0.6624094841738789
178737,10000.0,100.0,4.0,10.0,3.1622776601683795,0.447209453919515,19.932054270790267,755.547774660386,8696.504527442223,9677.22940175138,9996.81576287908,22359.886855937788,500.7044336797062,12.235430419333756,0.14988728729393924,0.033353616500008246,0.0003185251380488097,0.02008493236098655,22359.886855937788,0.999681576287908
178987,10000.0,100.0,2.0,10.0,10.0,0.447209453919515,4.990473847364765,32.585415446614526,625.4405943867098,697.2797290893724,6624.094841738789,22359.886855937788,2002.8177347188248,305.8857604833439,14.988728729393925,13.341446600003298,0.5096402208780956,7.688438638558493,22359.886855937788,0.6624094841738789
179237,10000.0,100.0,3.0,10.0,4.641588833612778,0.447209453919515,9.975969213383378,160.83078209263562,4001.8042167295716,5998.539967368428,9874.192854318308,22359.886855937788,1001.4088673594124,61.17715209666878,1.4988728729393923,0.667072330000165,0.012741005521952389,0.36510276484674176,22359.886855937788,0.9874192854318308
179487,1000.0,100.0,-1.0,0.1,0.1,0.44702952967085,0.623731413037982,0.26146716506324574,0.6667231723714283,0.09368421073141175,0.30649486398143994,2235.988685593779,1602.2541877750598,3823.572006041799,1498.8728729393924,10673.157280002639,3261.697413619812,3217.2158154115004,28570.401431054743,0.0003064948639814399
179737,10000.0,10000.0,1.0,0.1,1.0,44.52382179902331,243.56765412906233,613.7119943607418,4001.8042167295716,2726.0663289225513,8306.640716246799,223.59886855937788,40.056354694376495,15.294288024167194,1.4988728729393923,2.66828932000066,0.20385608835123822,1.2601727434864896,223.59886855937788,0.8306640716246798
179987,10000.0,100.0,2.0,1.0,10.0,0.447209453919515,4.990473847364765,32.585415446614526,625.4405943867098,697.2797290893724,6624.094841738789,22359.886855937788,2002.8177347188248,305.8857604833439,14.988728729393925,13.341446600003298,0.5096402208780956,7.688438638558493,22359.886855937788,0.6624094841738789
180237,100.0,10000.0,4.0,0.1,0.31622776601683794,30.90245662637438,95.23170624559474,99.87779521861661,99.99850114959293,99.99966646494745,99.99999681474871,2.235988685593779,0.05007044336797062,0.0012235430419333757,1.4988728729393924e-05,3.3353616500008245e-06,3.1852513804880976e-08,2.0084932360986547e-06,2.235988685593779,0.9999999681474872
180487,10000.0,1000.0,4.0,0.1,1.7782794100389228,4.470295296708501,195.80797307649001,4497.326928875178,9852.326155895766,9966.757260059929,9999.681485007453,2235.988685593779,50.07044336797062,1.2235430419333757,0.014988728729393924,0.0033353616500008247,3.185251380488097e-05,0.002008493236098655,2235.988685593779,0.9999681485007453
180737,100.0,100.0,-1.0,10.0,1.0,0.4452382179902331,0.6202495906554402,0.2608533238514828,0.6627463571877519,0.09360528669477317,0.3056517377912398,223.59886855937788,160.22541877750598,382.35720060417987,149.88728729393924,1067.3157280002638,326.1697413619812,321.72158154115004,2857.0401431054743,0.003056517377912398
180987,10000.0,100.0,1.0,10.0,100.0,0.447209453919515,2.495859699810312,6.534116441228023,66.27463571877519,37.337265714062355,467.604176111926,22359.886855937788,4005.6354694376496,1529.4288024167195,149.88728729393924,266.828932000066,20.385608835123822,126.01727434864895,22359.886855937788,0.0467604176111926
181237,10000.0,100.0,-1.0,1.0,0.01,0.447209453919515,0.6240817464886116,0.26152870811615014,0.6671234803863143,0.09369211045568958,0.30657943250075737,22359.886855937788,16022.541877750598,38235.72006041799,14988.728729393924,106731.57280002639,32616.974136198114,32172.158154115008,285704.0143105474,3.065794325007574e-05
181487,1000.0,100.0,-1.0,0.1,0.1,0.44702952967085,0.623731413037982,0.26146716506324574,0.6667231723714283,0.09368421073141175,0.30649486398143994,2235.988685593779,1602.2541877750598,3823.572006041799,1498.8728729393924,10673.157280002639,3261.697413619812,3217.2158154115004,28570.401431054743,0.0003064948639814399
181500,1000.0,100.0,-1.0,0.1,0.1,0.44702952967085,0.623731413037982,0.26146716506324574,0.6667231723714283,0.09368421073141175,0.30649486398143994,2235.988685593779,1602.2541877750598,3823.572006041799,1498.8728729393924,10673.157280002639,3261.697413619812,3217.2158154115004,28570.401431054743,0.0003064948639814399
181750,100.0,1000.0,-1.0,1.0,10.0,4.280842652051684,5.874563312468951,2.5486979682292765,6.2544059438670985,0.928232990579485,2.9746877156418994,22.359886855937788,16.022541877750598,38.23572006041799,14.988728729393925,106.73157280002638,32.61697413619812,32.17215815411501,285.7040143105474,0.029746877156418994
182000,10000.0,100.0,-1.0,0.1,0.01,0.447209453919515,0.6240817464886116,0.26152870811615014,0.6671234803863143,0.09369211045568958,0.30657943250075737,22359.886855937788,16022.541877750598,38235.72006041799,14988.728729393924,106731.57280002639,32616.974136198114,32172.158154115008,285704.0143105474,3.065794325007574e-05
182250,100.0,100.0,2.0,1.0,1.0,0.4452382179902331,4.755523902473238,24.637474318122486,86.96504527442224,88.22897801270616,99.49294394074228,223.59886855937788,20.028177347188247,3.058857604833439,0.14988728729393924,0.13341446600003298,0.005096402208780956,0.07688438638558492,223.59886855937788,0.9949294394074228
182500,1000.0,100.0,3.0,0.1,2.154434690031884,0.44702952967085,9.887198266422178,140.49452254592268,869.6504527442223,937.4643473519828,998.7275207143653,2235.988685593779,100.14088673594124,6.117715209666878,0.14988728729393924,0.06670723300001649,0.001274100552195239,0.03651027648467417,2235.988685593779,0.9987275207143652
182750,1000.0,100.0,-1.0,0.1,0.1,0.44702952967085,0.623731413037982,0.26146716506324574,0.6667231723714283,0.09368421073141175,0.30649486398143994,2235.988685593779,1602.2541877750598,3823.572006041799,1498.8728729393924,10673.157280002639,3261.697413619812,3217.2158154115004,28570.401431054743,0.0003064948639814399
183000,10000.0,100.0,-1.0,0.1,0.01,0.447209453919515,0.6240817464886116,0.26152870811615014,0.6671234803863143,0.09369211045568958,0.30657943250075737,22359.886855937788,16022.541877750598,38235.72006041799,14988.728729393924,106731.57280002639,32616.974136198114,32172.158154115008,285704.0143105474,3.065794325007574e-05
183250,10000.0,10000.0,4.0,10.0,1.0,44.52382179902331,1664.7122010975481,8909.842429113536,9985.03370384592,9996.66575044281,9999.968147587651,223.59886855937788,5.007044336797062,0.12235430419333757,0.0014988728729393925,0.0003335361650000825,3.1852513804880973e-06,0.0002008493236098655,223.59886855937788,0.9999968147587651
183500,1000.0,100.0,2.0,0.1,3.1622776601683795,0.44702952967085,4.968159723312913,31.657014183541463,400.18042167295715,428.4224611853572,951.5073579906511,2235.988685593779,200.28177347188247,30.588576048334392,1.4988728729393925,1.33414466000033,0.050964022087809556,0.7688438638558492,2235.988685593779,0.9515073579906511
183750,1000.0,100.0,1.0,0.1,10.0,0.44702952967085,2.490265880981573,6.495915877565232,62.544059438670985,36.12339190037267,329.10316374640615,2235.988685593779,400.56354694376495,152.94288024167196,14.988728729393925,26.682893200006596,2.0385608835123823,12.601727434864895,2235.988685593779,0.32910316374640614
184000,10000.0,100.0,4.0,0.1,3.1622776601683795,0.447209453919515,19.932054270790267,755.547774660386,8696.504527442223,9677.22940175138,9996.81576287908,22359.886855937788,500.7044336797062,12.235430419333756,0.14988728729393924,0.033353616500008246,0.0003185251380488097,0.02008493236098655,22359.886855937788,0.999681576287908
