segment,bar_end,estimator,train_win,sample,comparison,n,QLIKE_a,QLIKE_b,diff,pct,ci_lo,ci_hi,improves,worse,blown
bar1000,10:00,reclasso,500,common,coefficients,3056,0.12077245279110235,0.12137467130774443,-0.0006022185166420725,-0.4961649001010702,-0.0047706460781399875,0.00349909416954033,False,False,False
bar1000,10:00,reclasso,500,common,package,3056,0.12077245279110235,0.12142829596843087,-0.0006558431773285258,-0.5401073712662764,-0.004061213680579777,0.0026759357927138333,False,False,False
bar1000,10:00,reclasso,500,common,calibration,3056,0.12137467130774443,0.12142829596843087,-5.362466068645349e-05,-0.04416158545154493,-0.0018342073955561167,0.0015468659476164225,False,False,False
bar1000,10:00,reclasso,500,common,as scored,3056,0.11981313424038784,0.11968311310879437,0.00013002113159348816,0.10863782551787095,-0.0033962648490491565,0.003679285480641448,False,False,False
bar1000,10:00,reclasso,500,deck period,coefficients,1116,0.12286806654471451,0.1206048499420371,0.00226321660267741,1.8765552162828572,-0.0045944130413357,0.009674281618614198,False,False,False
bar1000,10:00,reclasso,500,deck period,package,1116,0.12286806654471451,0.12178482646229177,0.0010832400824227386,0.8894704815777212,-0.004509263787728312,0.007016817318488331,False,False,False
bar1000,10:00,reclasso,500,deck period,calibration,1116,0.1206048499420371,0.12178482646229177,-0.0011799765202546726,-0.9689027398006997,-0.0054906771551060975,0.0023700271952343107,False,False,False
bar1000,10:00,reclasso,500,deck period,as scored,1116,0.12126617646256395,0.11849839605427905,0.0027677804082848817,2.335711284241417,-0.0028192531389664714,0.009148689746650457,False,False,False
bar1000,10:00,reclasso,2000,common,coefficients,1556,0.12575401783417073,0.12515817244543928,0.000595845388731464,0.47607389680543105,-0.004195807807455476,0.005060323120572691,False,False,False
bar1000,10:00,reclasso,2000,common,package,1556,0.12575401783417073,0.1290163681028979,-0.0032623502687271545,-2.5286328523255626,-0.007065014038078918,0.0005472766046942068,False,False,False
bar1000,10:00,reclasso,2000,common,calibration,1556,0.12515817244543928,0.1290163681028979,-0.0038581956574586184,-2.99046990253321,-0.00672064443665289,-0.0011782687515611153,True,False,False
bar1000,10:00,reclasso,2000,common,as scored,1556,0.12494092598016485,0.12579672900303096,-0.000855803022866121,-0.6803062604636574,-0.004675802021294922,0.002968612694446574,False,False,False
bar1000,10:00,reclasso,2000,deck period,coefficients,1116,0.1233189524561714,0.11906058812281375,0.004258364333357623,3.5766364004224656,-0.0004535337592159683,0.009215251511534775,False,False,False
bar1000,10:00,reclasso,2000,deck period,package,1116,0.1233189524561714,0.12414613125771955,-0.0008271788015481567,-0.6662944653756351,-0.005062827918273234,0.0035592453470464666,False,False,False
bar1000,10:00,reclasso,2000,deck period,calibration,1116,0.11906058812281375,0.12414613125771955,-0.00508554313490578,-4.0964169268783035,-0.0089029248492786,-0.0019026102807412632,True,False,False
bar1000,10:00,reclasso,2000,deck period,as scored,1116,0.1221778564740655,0.12007654548390798,0.0021013109901575236,1.7499762186605627,-0.0017111853850618434,0.006126833217986031,False,False,False
bar1000,10:00,reclasticnet,500,common,coefficients,3056,0.12017228130281175,0.12155976520725417,-0.001387483904442428,-1.141400612346386,-0.005452116694145563,0.0027625669401233808,False,False,False
bar1000,10:00,reclasticnet,500,common,package,3056,0.12017228130281175,0.12160580683181309,-0.001433525529001322,-1.178829832512817,-0.004788336015067657,0.0018596193993039756,False,False,False
bar1000,10:00,reclasticnet,500,common,calibration,3056,0.12155976520725417,0.12160580683181309,-4.604162455889392e-05,-0.037861370076325215,-0.001830324331571567,0.0015636780538802345,False,False,False
bar1000,10:00,reclasticnet,500,common,as scored,3056,0.11907036410977172,0.11984114560806529,-0.0007707814982935823,-0.6431693341904342,-0.0041776155436665414,0.00264438674094791,False,False,False
bar1000,10:00,reclasticnet,500,deck period,coefficients,1116,0.12208798044299764,0.12132696036893735,0.0007610200740602824,0.6272472925606418,-0.005940248371400103,0.00793699541453288,False,False,False
bar1000,10:00,reclasticnet,500,deck period,package,1116,0.12208798044299764,0.12250780915755682,-0.0004198287145591932,-0.34269547177947907,-0.00569261321324697,0.00533636090538647,False,False,False
bar1000,10:00,reclasticnet,500,deck period,calibration,1116,0.12132696036893735,0.12250780915755682,-0.0011808487886194748,-0.963896748084679,-0.005491310451192481,0.0023805752577502155,False,False,False
bar1000,10:00,reclasticnet,500,deck period,as scored,1116,0.12017377762176248,0.11919725804661355,0.0009765195751489385,0.81924667660313,-0.004404830655587918,0.00677965773889449,False,False,False
bar1000,10:00,reclasticnet,2000,common,coefficients,1556,0.12531956719004622,0.12537060706170852,-5.103987166225845e-05,-0.0407111944804863,-0.004788887971623525,0.004273424686216649,False,False,False
bar1000,10:00,reclasticnet,2000,common,package,1556,0.12531956719004622,0.1292716305044641,-0.003952063314417885,-3.0571775872212035,-0.007708783855551566,-0.00018498951235788449,True,False,False
bar1000,10:00,reclasticnet,2000,common,calibration,1556,0.12537060706170852,0.1292716305044641,-0.0039010234427556277,-3.0176949323934728,-0.006768612453392572,-0.001190234040354098,True,False,False
bar1000,10:00,reclasticnet,2000,common,as scored,1556,0.12448138897920252,0.1259889973115125,-0.001507608332309976,-1.1966190417266027,-0.00533411697303794,0.0022228884464960416,False,False,False
bar1000,10:00,reclasticnet,2000,deck period,coefficients,1116,0.12256100652923826,0.11904706739809656,0.003513939131141713,2.951722548016246,-0.000992971308802032,0.008494213633537515,False,False,False
bar1000,10:00,reclasticnet,2000,deck period,package,1116,0.12256100652923826,0.1241875489701756,-0.0016265424409373467,-1.309746793801342,-0.0056108541630494856,0.0024368108592878286,False,False,False
bar1000,10:00,reclasticnet,2000,deck period,calibration,1116,0.11904706739809656,0.1241875489701756,-0.005140481572079059,-4.139289014644759,-0.009027387253325284,-0.0019264071063667368,True,False,False
bar1000,10:00,reclasticnet,2000,deck period,as scored,1116,0.12139879779703346,0.12003553051727149,0.001363267279761983,1.1357197938703885,-0.0022561309465259174,0.005329724795233848,False,False,False
bar1000,10:00,ridge,500,common,coefficients,3056,0.12139039273942455,0.12145631236192282,-6.591962249826245e-05,-0.054274348707238206,-0.00451319488771928,0.0042857726816040885,False,False,False
bar1000,10:00,ridge,500,common,package,3056,0.12139039273942455,0.12140961370347758,-1.9220964053018248e-05,-0.015831500872708643,-0.0037080099299873375,0.00363042842032052,False,False,False
bar1000,10:00,ridge,500,common,calibration,3056,0.12145631236192282,0.12140961370347758,4.669865844524406e-05,0.0384637237700942,-0.001723712028278377,0.0016793623100948918,False,False,False
bar1000,10:00,ridge,500,common,as scored,3056,0.12038577771039688,0.11969563560000411,0.0006901421103927705,0.5765808476919494,-0.0031607641072989587,0.0043695486065377575,False,False,False
bar1000,10:00,ridge,500,deck period,coefficients,1116,0.12409970584639785,0.12035170545518696,0.0037480003912109005,3.1142062981454557,-0.003683450287025441,0.011464097850541336,False,False,False
bar1000,10:00,ridge,500,deck period,package,1116,0.12409970584639785,0.12153302534535518,0.002566680501042684,2.1119201910337195,-0.0030385625720518133,0.008882408991090874,False,False,False
bar1000,10:00,ridge,500,deck period,calibration,1116,0.12035170545518696,0.12153302534535518,-0.0011813198901682177,-0.9720155380081354,-0.005516680193333039,0.0023140951866351973,False,False,False
