segment,bar_end,estimator,train_win,sample,comparison,n,QLIKE_a,QLIKE_b,diff,pct,ci_lo,ci_hi,improves,worse,blown
bar1000,10:00,reclasso,500,common,coefficients,3056,0.1110656934759508,0.11924211795922494,-0.008176424483274145,-6.856993672378486,-0.01303565392474896,-0.003502589647074918,True,False,False
bar1000,10:00,reclasso,500,common,package,3056,0.1110656934759508,0.11885305974435294,-0.00778736626840213,-6.552095743393035,-0.012115205768531418,-0.0035078165095278114,True,False,False
bar1000,10:00,reclasso,500,common,calibration,3056,0.11924211795922494,0.11885305974435294,0.00038905821487201337,0.3273438779858578,-0.0013214671647612546,0.0019493878817561747,False,False,False
bar1000,10:00,reclasso,500,common,as scored,3056,0.10963484260642005,0.11749231488858457,-0.007857472282164534,-6.687647859875436,-0.012188572509588682,-0.0037823957328085214,True,False,False
bar1000,10:00,reclasso,500,deck period,coefficients,1116,0.10955783870303226,0.11767352065812624,-0.008115681955093946,-6.896778399851078,-0.014772893942313249,-0.0011570430137779945,True,False,False
bar1000,10:00,reclasso,500,deck period,package,1116,0.10955783870303226,0.11910686437890314,-0.009549025675870865,-8.017191725821506,-0.016824455740366354,-0.0028235540447585183,True,False,False
bar1000,10:00,reclasso,500,deck period,calibration,1116,0.11767352065812624,0.11910686437890314,-0.0014333437207769198,-1.2034098355718292,-0.005688487784334231,0.0019118733298608985,False,False,False
bar1000,10:00,reclasso,500,deck period,as scored,1116,0.10803869868301619,0.11626954370467062,-0.008230845021654444,-7.079106668347411,-0.014405416660801825,-0.001892637121340376,True,False,False
bar1000,10:00,reclasso,2000,common,coefficients,1556,0.11359024830111955,0.1225567004020605,-0.008966452100940934,-7.316166371585983,-0.015552708580152903,-0.002737851084993092,True,False,False
bar1000,10:00,reclasso,2000,common,package,1556,0.11359024830111955,0.1247968398621519,-0.011206591561032354,-8.979868058687169,-0.018337273411175473,-0.0050951474444863865,True,False,False
bar1000,10:00,reclasso,2000,common,calibration,1556,0.1225567004020605,0.1247968398621519,-0.0022401394600914185,-1.795028994777297,-0.005091012756660798,0.0002995873629841558,False,False,False
bar1000,10:00,reclasso,2000,common,as scored,1556,0.11278424016850988,0.12232910181050058,-0.009544861641990683,-7.802609109953723,-0.01575958959181307,-0.0038024894578709205,True,False,False
bar1000,10:00,reclasso,2000,deck period,coefficients,1116,0.11213284884321907,0.11539261206821608,-0.003259763224996971,-2.8249323475491765,-0.010347368869556306,0.003325831461971566,False,False,False
bar1000,10:00,reclasso,2000,deck period,package,1116,0.11213284884321907,0.11858357989022277,-0.006450731047003667,-5.439818103801006,-0.015200374229067193,0.0003921747137620237,False,False,False
bar1000,10:00,reclasso,2000,deck period,calibration,1116,0.11539261206821608,0.11858357989022277,-0.0031909678220066956,-2.6909019148862714,-0.007083644132448775,-0.00010243307281015316,True,False,False
bar1000,10:00,reclasso,2000,deck period,as scored,1116,0.1110144332320041,0.11536312122511042,-0.004348687993106296,-3.769565132188659,-0.011315524984538855,0.0017600648781625425,False,False,False
bar1030,10:30,reclasso,500,common,coefficients,3056,0.13931328700400036,0.14492995485404878,-0.005616667850048423,-3.8754361413447405,-0.008919184438904632,-0.0022122826745950876,True,False,False
bar1030,10:30,reclasso,500,common,package,3056,0.13931328700400036,0.14710681481867172,-0.007793527814671354,-5.297870003016442,-0.011060191676271874,-0.004657869604816319,True,False,False
bar1030,10:30,reclasso,500,common,calibration,3056,0.14492995485404878,0.14710681481867172,-0.002176859964622931,-1.4797818627955437,-0.0034762954786679745,-0.0009181724808828998,True,False,False
bar1030,10:30,reclasso,500,common,as scored,3056,0.1398367117923755,0.14521775516972804,-0.005381043377352521,-3.7054996278266725,-0.008992185064960238,-0.0016862911579474402,True,False,False
bar1030,10:30,reclasso,500,deck period,coefficients,1116,0.1477552757273941,0.15740495225857035,-0.009649676531176226,-6.130478357075212,-0.015777067298493888,-0.003672263243366207,True,False,False
bar1030,10:30,reclasso,500,deck period,package,1116,0.1477552757273941,0.15813943668884728,-0.010384160961453181,-6.566458802989729,-0.01660678683332703,-0.004565044060482378,True,False,False
bar1030,10:30,reclasso,500,deck period,calibration,1116,0.15740495225857035,0.15813943668884728,-0.0007344844302769547,-0.4644536781309744,-0.0027860069864767173,0.001398075714468468,False,False,False
bar1030,10:30,reclasso,500,deck period,as scored,1116,0.1482828959682357,0.15489299320132413,-0.006610097233088446,-4.267525016123155,-0.013804288793488847,0.0012574578100594052,False,False,False
bar1030,10:30,reclasso,2000,common,coefficients,1556,0.1581441442009889,0.15958030658144923,-0.0014361623804603387,-0.8999621640201114,-0.005651948853641895,0.0030696439129646444,False,False,False
bar1030,10:30,reclasso,2000,common,package,1556,0.1581441442009889,0.16318843338576183,-0.0050442891847729335,-3.091082548019023,-0.009345409204265085,-0.0006326918587157952,True,False,False
bar1030,10:30,reclasso,2000,common,calibration,1556,0.15958030658144923,0.16318843338576183,-0.0036081268043125945,-2.2110187158812464,-0.005603709917526091,-0.0017117849522910206,True,False,False
bar1030,10:30,reclasso,2000,common,as scored,1556,0.1565951218128763,0.15889499433871593,-0.0022998725258396155,-1.4474166007627558,-0.006313604527221725,0.0019309472054407965,False,False,False
bar1030,10:30,reclasso,2000,deck period,coefficients,1116,0.15417104642539484,0.1544383208977712,-0.00026727447237637073,-0.17306227549138545,-0.005541836105957344,0.0052720679185090215,False,False,False
bar1030,10:30,reclasso,2000,deck period,package,1116,0.15417104642539484,0.1564120965532953,-0.0022410501279004455,-1.4327856842816746,-0.007309645325438051,0.0030938335283248464,False,False,False
bar1030,10:30,reclasso,2000,deck period,calibration,1116,0.1544383208977712,0.1564120965532953,-0.001973775655524075,-1.2619072942683418,-0.003937283849642306,-0.00014937794115692344,True,False,False
bar1030,10:30,reclasso,2000,deck period,as scored,1116,0.1509155441848195,0.15224394194857813,-0.001328397763758612,-0.8725455652004145,-0.006259978464763217,0.003759174873116438,False,False,False
