segment,bar_end,estimator,train_win,sample,comparison,n,QLIKE_a,QLIKE_b,diff,pct,ci_lo,ci_hi,improves,worse,blown
bar1000,10:00,reclasso,500,common,coefficients,3056,0.11501933185562081,0.12111348081567044,-0.006094148960049635,-5.031767660385114,-0.010755786641333536,-0.00151508548029985,True,False,False
bar1000,10:00,reclasso,500,common,package,3056,0.11501933185562081,0.12142483812673363,-0.006405506271112811,-5.275284999290879,-0.010556059999198416,-0.002155115284732418,True,False,False
bar1000,10:00,reclasso,500,common,calibration,3056,0.12111348081567044,0.12142483812673363,-0.0003113573110631751,-0.25641978681347305,-0.0021377608673918145,0.0013466125027529526,False,False,False
bar1000,10:00,reclasso,500,common,as scored,3056,0.11425626351777818,0.11966973055430645,-0.005413467036528272,-4.52367278797509,-0.009718421220604252,-0.0010638537272041715,True,False,False
bar1000,10:00,reclasso,500,deck period,coefficients,1116,0.11520046276819769,0.11781665414172456,-0.002616191373526856,-2.2205615942715324,-0.009984689041297323,0.005245055734860216,False,False,False
bar1000,10:00,reclasso,500,deck period,package,1116,0.11520046276819769,0.12032287177160285,-0.005122409003405162,-4.257219702276164,-0.013148076254661313,0.0026272830841223204,False,False,False
bar1000,10:00,reclasso,500,deck period,calibration,1116,0.11781665414172456,0.12032287177160285,-0.0025062176298783065,-2.082910416762338,-0.006714135747565601,0.0009402801113052894,False,False,False
bar1000,10:00,reclasso,500,deck period,as scored,1116,0.11429486022439489,0.11670277483739996,-0.002407914613005082,-2.063288226316803,-0.009787185147783185,0.0053584891612276,False,False,False
bar1000,10:00,reclasso,2000,common,coefficients,1556,0.11184604092705315,0.12333591679991195,-0.011489875872858797,-9.3159204317578,-0.017706574773210706,-0.005532399588384918,True,False,False
bar1000,10:00,reclasso,2000,common,package,1556,0.11184604092705315,0.12702049202504695,-0.015174451097993804,-11.946459076069065,-0.02063264867276063,-0.00986584481628923,True,False,False
bar1000,10:00,reclasso,2000,common,calibration,1556,0.12333591679991195,0.12702049202504695,-0.003684575225135003,-2.900772282009778,-0.006635738650570718,-0.0010540417749476331,True,False,False
bar1000,10:00,reclasso,2000,common,as scored,1556,0.11138577834523668,0.12397006397364511,-0.012584285628408446,-10.151068108736112,-0.018206946884862935,-0.006987987955718219,True,False,False
bar1000,10:00,reclasso,2000,deck period,coefficients,1116,0.10768565150158782,0.11658604865023402,-0.008900397148646192,-7.634187153342834,-0.016235029438942665,-0.0013170690275765748,True,False,False
bar1000,10:00,reclasso,2000,deck period,package,1116,0.10768565150158782,0.12144212806451363,-0.01375647656292581,-11.327598406063805,-0.02052964027380262,-0.006975575865809068,True,False,False
bar1000,10:00,reclasso,2000,deck period,calibration,1116,0.11658604865023402,0.12144212806451363,-0.004856079414279619,-3.998677799601739,-0.008913792642983266,-0.001580639141304045,True,False,False
bar1000,10:00,reclasso,2000,deck period,as scored,1116,0.10713169768071738,0.11762099202419161,-0.010489294343474237,-8.917876106092404,-0.017312949579554537,-0.0038388321768783235,True,False,False
bar1000,10:00,reclasticnet,500,common,coefficients,3056,0.11464750019380059,0.1210833046467233,-0.006435804452922726,-5.315187318103057,-0.010576345289732706,-0.002135129361871,True,False,False
bar1000,10:00,reclasticnet,500,common,package,3056,0.11464750019380059,0.12138639423369099,-0.006738894039890421,-5.551605748266003,-0.010413784622351279,-0.0030611329943989168,True,False,False
bar1000,10:00,reclasticnet,500,common,calibration,3056,0.1210833046467233,0.12138639423369099,-0.000303089586967695,-0.24968991696399856,-0.0021161678754540382,0.0013798071927960754,False,False,False
bar1000,10:00,reclasticnet,500,common,as scored,3056,0.11374903383016902,0.11961826023478384,-0.00586922640461481,-4.906630804606951,-0.00948373768734822,-0.0022218346071482473,True,False,False
bar1000,10:00,reclasticnet,500,deck period,coefficients,1116,0.11393497829228239,0.11776054549215706,-0.0038255671998746466,-3.248598402704777,-0.011283709307021907,0.0034128005808832444,False,False,False
bar1000,10:00,reclasticnet,500,deck period,package,1116,0.11393497829228239,0.12030298487391362,-0.0063680065816312265,-5.293307217859446,-0.01409159220722933,0.0006791368754597674,False,False,False
bar1000,10:00,reclasticnet,500,deck period,calibration,1116,0.11776054549215706,0.12030298487391362,-0.002542439381756579,-2.1133635083296087,-0.006787209990837967,0.0009172924648886601,False,False,False
bar1000,10:00,reclasticnet,500,deck period,as scored,1116,0.11226312372917849,0.11665601850866487,-0.004392894779486373,-3.7656820759402834,-0.011416719152651546,0.002216952157504673,False,False,False
bar1000,10:00,reclasticnet,2000,common,coefficients,1556,0.11298399664050375,0.12350506134231738,-0.01052106470181365,-8.518731611049164,-0.016930040337046752,-0.004233944270089765,True,False,False
bar1000,10:00,reclasticnet,2000,common,package,1556,0.11298399664050375,0.12713079372029493,-0.014146797079791204,-11.127750142830136,-0.019602261016000887,-0.00892631209446111,True,False,False
bar1000,10:00,reclasticnet,2000,common,calibration,1556,0.12350506134231738,0.12713079372029493,-0.003625732377977554,-2.851970220491708,-0.006495366671660118,-0.0010274391588530399,True,False,False
bar1000,10:00,reclasticnet,2000,common,as scored,1556,0.11249596906343216,0.12406223026615691,-0.01156626120272477,-9.32295121400856,-0.017340453304283753,-0.005908893850422107,True,False,False
bar1000,10:00,reclasticnet,2000,deck period,coefficients,1116,0.10915504586090138,0.1170240177929365,-0.007868971932035111,-6.724236682728285,-0.015545655545417869,-0.00028745832326526464,True,False,False
bar1000,10:00,reclasticnet,2000,deck period,package,1116,0.10915504586090138,0.1217974952443509,-0.012642449383449519,-10.379892754022697,-0.01948960502790306,-0.0060120298043817464,True,False,False
bar1000,10:00,reclasticnet,2000,deck period,calibration,1116,0.1170240177929365,0.1217974952443509,-0.004773477451414404,-3.9191918042631526,-0.008815350778865241,-0.001513366526490705,True,False,False
bar1000,10:00,reclasticnet,2000,deck period,as scored,1116,0.10858584417659388,0.11794612352753535,-0.009360279350941457,-7.936063578008339,-0.016526687718477075,-0.002639441629731818,True,False,False
bar1000,10:00,ridge,500,common,coefficients,3056,0.11710346489448709,0.1203248511826207,-0.003221386288133623,-2.6772410324816662,-0.007521956084211256,0.0013367576423587552,False,False,False
bar1000,10:00,ridge,500,common,package,3056,0.11710346489448709,0.12076089099994855,-0.003657426105461468,-3.0286511429126723,-0.007558075246498293,0.0004635329868867226,False,False,False
bar1000,10:00,ridge,500,common,calibration,3056,0.1203248511826207,0.12076089099994855,-0.00043603981732784575,-0.3610770123648984,-0.002254458748273687,0.0012090683630368968,False,False,False
bar1000,10:00,ridge,500,common,as scored,3056,0.11626945444583404,0.11900658362994217,-0.002737129184108134,-2.299981312478808,-0.006512751829380939,0.0014487987639979617,False,False,False
bar1000,10:00,ridge,500,deck period,coefficients,1116,0.11548280967397681,0.1160062226097135,-0.0005234129357366776,-0.45119384457299877,-0.007656156916229154,0.0071135277860280835,False,False,False
bar1000,10:00,ridge,500,deck period,package,1116,0.11548280967397681,0.11893624211981406,-0.0034534324458372406,-2.903599764282379,-0.011019720426090965,0.003970121601593663,False,False,False
bar1000,10:00,ridge,500,deck period,calibration,1116,0.1160062226097135,0.11893624211981406,-0.002930019510100564,-2.4635211756135016,-0.00709014044730595,0.0004070859979907894,False,False,False
bar1000,10:00,ridge,500,deck period,as scored,1116,0.11444758689146901,0.11526139602720724,-0.000813809135738222,-0.7060552481475444,-0.007764412129047536,0.006877922695039081,False,False,False
bar1000,10:00,ridge,2000,common,coefficients,1556,0.11354170774979568,0.12309594307201825,-0.009554235322222583,-7.761616738768395,-0.016324663501252615,-0.0031085013611419727,True,False,False
bar1000,10:00,ridge,2000,common,package,1556,0.11354170774979568,0.12655888066021526,-0.013017172910419593,-10.285467793736295,-0.018710586396664695,-0.007463406849941816,True,False,False
bar1000,10:00,ridge,2000,common,calibration,1556,0.12309594307201825,0.12655888066021526,-0.0034629375881970108,-2.736226466394161,-0.006323400983549379,-0.0008288024123751141,True,False,False
bar1000,10:00,ridge,2000,common,as scored,1556,0.11308002258197714,0.12363087058316283,-0.010550848001185692,-8.534153283413504,-0.016619517204391226,-0.0048020290743088605,True,False,False
