segment,bar_end,estimator,train_win,sample,comparison,n,QLIKE_a,QLIKE_b,diff,pct,ci_lo,ci_hi,improves,worse,blown
bar1000,10:00,reclasso,500,common,coefficients,3056,0.12971377787992405,0.11933463247284676,0.010379145407077274,8.69751319629608,-0.00536094246490099,0.039920003865620286,False,False,False
bar1000,10:00,reclasso,500,common,package,3056,0.12971377787992405,0.12073982205151104,0.008973955828413007,7.432473955928527,-0.0068403062829582185,0.038610264349305486,False,False,False
bar1000,10:00,reclasso,500,common,calibration,3056,0.11933463247284676,0.12073982205151104,-0.0014051895786642674,-1.1638161749689953,-0.003064447035094223,0.00010610599867216881,False,False,False
bar1000,10:00,reclasso,500,common,as scored,3056,0.13052972785158568,0.1188647568765633,0.011664970975022365,9.813649799608822,-0.0051483083945971465,0.04365057198237276,False,False,False
bar1000,10:00,reclasso,500,deck period,coefficients,1116,0.15691544867126478,0.11781862747600406,0.03909682119526073,33.18390481439237,-0.0014954821968559725,0.1128602316299176,False,False,False
bar1000,10:00,reclasso,500,deck period,package,1116,0.15691544867126478,0.1210655558718748,0.035849892799389986,29.611967285997,-0.005265468295767825,0.10983229137547074,False,False,False
bar1000,10:00,reclasso,500,deck period,calibration,1116,0.11781862747600406,0.1210655558718748,-0.0032469283958707273,-2.6819588548430673,-0.007079541490270181,-7.785978248403353e-05,True,False,False
bar1000,10:00,reclasso,500,deck period,as scored,1116,0.1595334796087525,0.1175758900376374,0.04195758957111511,35.68553855529735,-0.001847853114724568,0.12283605373436794,False,False,False
bar1000,10:00,reclasso,2000,common,coefficients,1556,0.1342331255687879,0.12555276321957506,0.008680362349212807,6.913716692982701,-0.0031673125869434095,0.022582345935892457,False,False,False
bar1000,10:00,reclasso,2000,common,package,1556,0.1342331255687879,0.13041977929267762,0.0038133462761102744,2.9239018013921556,-0.008663339808043444,0.018079116512071336,False,False,False
bar1000,10:00,reclasso,2000,common,calibration,1556,0.12555276321957506,0.13041977929267762,-0.004867016073102533,-3.7318082421994943,-0.007648731797829566,-0.0022486530910079293,True,False,False
bar1000,10:00,reclasso,2000,common,as scored,1556,0.1308309294746777,0.12677662633321735,0.00405430314146038,3.1979894549363737,-0.006823205168103156,0.016802370075546788,False,False,False
bar1000,10:00,reclasso,2000,deck period,coefficients,1116,0.1230374252384417,0.11928904273109892,0.0037483825073427695,3.142268913828376,-0.009007365333748905,0.019792296531386713,False,False,False
bar1000,10:00,reclasso,2000,deck period,package,1116,0.1230374252384417,0.12574815740662723,-0.0027107321681855215,-2.1556834104693285,-0.01705758871175037,0.014182028846803906,False,False,False
bar1000,10:00,reclasso,2000,deck period,calibration,1116,0.11928904273109892,0.12574815740662723,-0.00645911467552829,-5.136548167971708,-0.010168753275180688,-0.003481661858594552,True,False,False
bar1000,10:00,reclasso,2000,deck period,as scored,1116,0.1262459232983899,0.12108813403600417,0.0051577892623857185,4.259533193278962,-0.007497095666653649,0.020738682337683195,False,False,False
bar1000,10:00,reclasticnet,500,common,coefficients,3056,0.12900252137063292,0.11868637873766211,0.01031614263297081,8.691934780294417,-0.006054897716157352,0.04103719847718436,False,False,False
bar1000,10:00,reclasticnet,500,common,package,3056,0.12900252137063292,0.12016745163130606,0.00883506973932687,7.3522984962969415,-0.007442662166280307,0.03928375657389045,False,False,False
bar1000,10:00,reclasticnet,500,common,calibration,3056,0.11868637873766211,0.12016745163130606,-0.0014810728936439377,-1.2325075330615467,-0.0032382621194879118,2.7017198845666985e-05,False,False,False
bar1000,10:00,reclasticnet,500,common,as scored,3056,0.12965931565934607,0.11824534105268047,0.011413974606665597,9.652790126911182,-0.006067817853810004,0.04458665638321484,False,False,False
bar1000,10:00,reclasticnet,500,deck period,coefficients,1116,0.1534267004968032,0.11668325977921869,0.03674344071758455,31.48989905416455,-0.005284882647217235,0.11357382946983625,False,False,False
bar1000,10:00,reclasticnet,500,deck period,package,1116,0.1534267004968032,0.12013754141963742,0.033289159077165786,27.709206201321855,-0.009260477562089775,0.11077976072323807,False,False,False
bar1000,10:00,reclasticnet,500,deck period,calibration,1116,0.11668325977921869,0.12013754141963742,-0.003454281640418754,-2.8752724582177316,-0.007481561838624135,-0.00020360428080261686,True,False,False
bar1000,10:00,reclasticnet,500,deck period,as scored,1116,0.1560880723840765,0.11652438536159834,0.03956368702247817,33.953139422022424,-0.005962903323706572,0.12400312682675275,False,False,False
bar1000,10:00,reclasticnet,2000,common,coefficients,1556,0.13151185854739494,0.12535708923300082,0.006154769314394107,4.909789587531231,-0.0052714190983342065,0.019514919645013718,False,False,False
bar1000,10:00,reclasticnet,2000,common,package,1556,0.13151185854739494,0.1301324333023293,0.001379425245065634,1.0600164847919915,-0.010260026672831164,0.015329206105613162,False,False,False
bar1000,10:00,reclasticnet,2000,common,calibration,1556,0.12535708923300082,0.1301324333023293,-0.004775344069328472,-3.669603301917967,-0.007573128698501743,-0.002169254074347876,True,False,False
bar1000,10:00,reclasticnet,2000,common,as scored,1556,0.12967883071918784,0.12655037577983524,0.0031284549393526067,2.472102449379767,-0.00804994815940604,0.01635742328576198,False,False,False
bar1000,10:00,reclasticnet,2000,deck period,coefficients,1116,0.12277091241505285,0.11913836316217204,0.003632549252880822,3.0490172573012173,-0.009220565661031991,0.019942845216643867,False,False,False
bar1000,10:00,reclasticnet,2000,deck period,package,1116,0.12277091241505285,0.12558052091192934,-0.002809608496876493,-2.237296418643537,-0.017224155319995074,0.014309426778014524,False,False,False
bar1000,10:00,reclasticnet,2000,deck period,calibration,1116,0.11913836316217204,0.12558052091192934,-0.006442157749757316,-5.129902076354067,-0.010138687670300007,-0.0034651696502887336,True,False,False
bar1000,10:00,reclasticnet,2000,deck period,as scored,1116,0.12485281676158697,0.12094004126005163,0.003912775501535315,3.235301940340718,-0.008875169538696564,0.020160726824495795,False,False,False
bar1000,10:00,ridge,500,common,coefficients,3056,0.1293599305596734,0.11856472719171811,0.010795203367955274,9.104902970425197,-0.0051966131201249,0.039924140492097006,False,False,False
bar1000,10:00,ridge,500,common,package,3056,0.1293599305596734,0.11992879024193351,0.009431140317739886,7.863950181365421,-0.006199601585418732,0.03865001611563957,False,False,False
bar1000,10:00,ridge,500,common,calibration,3056,0.11856472719171811,0.11992879024193351,-0.001364063050215389,-1.1373941548677773,-0.0030768789326332665,0.00015215344697708092,False,False,False
bar1000,10:00,ridge,500,common,as scored,3056,0.1301579113026882,0.11809329041923673,0.012064620883451442,10.216178108528835,-0.004756488497158835,0.04350946994963381,False,False,False
bar1000,10:00,ridge,500,deck period,coefficients,1116,0.1545950420271474,0.11730705948093453,0.037287982546212864,31.78664840053649,-0.0033736326761942053,0.11076940781246161,False,False,False
bar1000,10:00,ridge,500,deck period,package,1116,0.1545950420271474,0.12055060937649252,0.03404443265065488,28.240780222296884,-0.00694439229451228,0.10833138564853287,False,False,False
bar1000,10:00,ridge,500,deck period,calibration,1116,0.11730705948093453,0.12055060937649252,-0.0032435498955579855,-2.6906126085418864,-0.007114008639892485,-9.654001734289304e-05,True,False,False
bar1000,10:00,ridge,500,deck period,as scored,1116,0.15691883144554944,0.11711489018954432,0.03980394125600511,33.98708839805469,-0.003927104892393563,0.12044253893711099,False,False,False
